target,listed_count,location,description,protected,url,verified,name_containment,account_age_days,followers_per_day,tweets_per_day,following_per_day,followers_to_friends
1,0,0,0,0,0,0,0.0,563,0.016,0.0089,1.0391,0.015384615384615385
1,0,1,0,0,0,0,0.3333333333333333,562,0.0089,0.0,1.1619,0.007656967840735069
1,0,1,0,0,1,0,0.0,562,0.0374,0.0249,0.2847,0.13125
1,0,1,0,0,0,0,0.0,550,0.0091,1.5055,1.0764,0.008445945945945946
1,0,0,0,0,0,0,1.0,549,0.0036,0.102,1.0091,0.0036101083032490976
1,0,0,0,0,0,0,0.5,547,0.0055,0.0037,0.9634,0.0056925996204933585
1,0,0,0,0,0,0,0.5,547,0.0037,0.5905,1.0457,0.0034965034965034965
1,0,1,0,0,0,0,0.3333333333333333,547,0.0165,0.0073,1.0311,0.015957446808510637
1,0,1,0,0,0,0,0.5,539,0.0148,0.0278,0.8868,0.016736401673640166
1,0,0,0,0,0,0,0.0,539,0.0501,0.0761,1.2059,0.04153846153846154
1,0,0,0,0,0,0,0.0,539,0.0019,0.4545,0.9629,0.0019267822736030828
1,0,1,0,0,0,0,0.5,537,0.0223,0.0074,0.9497,0.023529411764705882
1,0,0,0,0,0,0,0.0,536,0.0056,0.0019,0.6791,0.008241758241758242
1,0,0,0,0,0,0,0.0,534,0.0019,0.3333,1.1423,0.001639344262295082
1,0,0,0,0,0,0,0.0,533,0.0038,0.0638,1.0957,0.003424657534246575
1,0,0,0,0,0,0,1.0,533,0.0263,1.0281,0.7692,0.03414634146341464
1,0,1,1,0,0,0,0.3333333333333333,531,0.0282,0.1431,0.5443,0.05190311418685121
1,0,0,1,0,0,0,0.0,528,0.1061,0.3598,0.9318,0.11382113821138211
1,0,0,0,0,0,0,1.0,527,0.0038,0.0,1.1594,0.0032733224222585926
1,0,0,0,0,0,0,1.0,525,0.0343,0.0324,1.4057,0.024390243902439025
1,0,0,1,0,0,0,1.0,525,0.0171,0.1238,0.8343,0.02054794520547945
1,0,0,0,0,0,0,0.0,525,0.0095,0.0,1.0171,0.009363295880149813
1,0,0,0,0,0,0,0.3333333333333333,523,0.0057,0.0229,0.8528,0.006726457399103139
1,0,1,0,0,0,0,0.0,519,0.0077,0.0231,0.6975,0.011049723756906077
1,0,1,1,0,0,0,0.0,518,0.029,0.388,1.1371,0.025466893039049237
1,0,0,0,0,0,0,0.0,516,0.0039,0.0097,1.1066,0.0035026269702276708
1,0,1,0,0,0,0,0.5,513,0.0078,0.0097,0.9279,0.008403361344537815
1,0,0,1,0,0,0,0.3333333333333333,512,0.0625,0.0703,0.9688,0.06451612903225806
1,0,1,0,0,0,0,1.0,510,0.0196,0.002,1.0569,0.01855287569573284
1,0,0,0,0,0,0,0.6666666666666666,509,0.0138,0.0039,1.1807,0.011647254575707155
1,0,1,0,0,0,0,0.5,509,0.0098,0.0177,1.1807,0.008319467554076539
1,0,1,1,0,1,0,1.0,503,0.0318,0.2227,0.835,0.0380952380952381
1,0,0,0,0,0,0,0.0,502,0.004,0.1853,1.0299,0.0038684719535783366
1,1,0,0,0,0,0,1.0,502,0.0139,2.6912,0.6534,0.021341463414634148
1,0,0,0,0,0,0,0.0,498,0.01,2.4398,1.2129,0.008278145695364239
1,0,0,0,0,0,0,0.0,498,0.008,0.0241,0.988,0.008130081300813009
1,0,1,0,0,1,0,0.0,495,0.0061,0.1131,0.7879,0.007692307692307693
1,5,1,1,0,0,0,0.0,490,2.2592,0.1122,1.4265,1.5836909871244635
1,0,0,0,0,0,0,0.0,489,0.0184,0.002,1.1922,0.015437392795883362
1,0,1,0,0,0,0,0.5,489,0.0204,0.0511,0.9591,0.021321961620469083
1,0,0,1,0,0,0,0.0,486,0.0412,0.3333,1.177,0.03496503496503497
1,0,1,1,0,0,0,1.0,485,0.0165,0.0041,1.2247,0.013468013468013467
1,0,0,0,0,1,0,0.5,484,0.0186,0.0,1.1033,0.016853932584269662
1,0,0,0,0,0,0,0.6666666666666666,476,0.0084,0.0042,1.1345,0.007407407407407408
1,0,1,0,0,0,0,1.0,474,0.0232,0.0021,1.1245,0.020637898686679174
1,0,1,1,0,0,0,0.0,473,0.0021,0.0571,0.871,0.0024271844660194173
1,0,1,0,0,0,0,0.25,472,0.0085,0.0,1.2309,0.0068846815834767644
1,0,0,0,0,0,0,0.0,471,0.017,1.4268,1.1762,0.01444043321299639
1,0,0,0,0,0,0,1.0,470,0.0064,0.0,1.2064,0.005291005291005291
1,0,0,0,0,0,0,0.0,469,0.0,0.0,1.0213,0.0
1,1,0,1,0,0,0,0.0,467,0.0428,0.1435,0.8158,0.05249343832020997
1,0,0,0,0,0,0,1.0,467,0.0107,1.3961,1.2077,0.008865248226950355
1,0,0,0,0,0,0,0.5,465,0.0194,0.0172,0.9376,0.020642201834862386
1,0,1,0,0,0,0,0.0,465,0.0151,0.1226,0.4538,0.03317535545023697
1,0,1,1,0,1,0,0.0,464,0.0086,0.0,1.1422,0.007547169811320755
1,0,1,1,0,0,0,0.0,458,0.0371,0.059,1.0895,0.03406813627254509
1,0,0,0,0,0,0,0.0,459,0.0087,0.0,0.5969,0.014598540145985401
1,0,0,0,0,0,0,1.0,456,0.0044,0.0088,1.3662,0.0032102728731942215
1,0,1,0,0,0,0,1.0,456,0.0132,0.0,0.8772,0.015
1,0,0,0,0,0,0,1.0,450,0.0044,0.0,1.3333,0.0033333333333333335
1,0,1,1,0,0,0,1.0,446,0.009,0.0,1.287,0.006968641114982578
1,0,0,0,0,0,0,1.0,443,0.009,0.0316,1.2867,0.007017543859649123
1,0,1,0,0,0,0,0.3333333333333333,442,0.0204,0.009,1.3643,0.014925373134328358
1,0,0,0,0,0,0,0.5,437,0.016,0.0,1.3181,0.012152777777777778
1,0,0,0,0,0,0,0.0,435,0.023,2.0667,1.5977,0.014388489208633094
1,0,0,0,0,0,0,1.0,435,0.0023,0.0,1.2598,0.0018248175182481751
1,0,1,1,0,0,0,0.5,434,0.0,0.0023,1.2373,0.0
1,0,0,1,0,0,0,1.0,434,0.0069,0.0,0.9562,0.007228915662650603
1,0,0,1,0,0,0,0.0,433,0.0069,0.0393,1.3326,0.005199306759098787
1,0,0,0,0,0,0,0.0,432,0.0046,0.0023,1.0556,0.0043859649122807015
1,0,0,1,0,0,0,0.0,432,0.0116,0.0394,1.0162,0.011389521640091117
1,0,0,0,0,0,0,1.0,430,0.0093,0.5581,1.2256,0.007590132827324478
1,0,0,1,0,0,0,0.0,426,0.0211,0.007,1.1455,0.018442622950819672
1,0,1,1,0,0,0,0.5,424,0.0094,0.0,0.8538,0.011049723756906077
1,0,0,1,0,0,0,1.0,423,0.0118,0.2624,1.5697,0.007530120481927711
1,0,0,1,0,0,0,0.0,422,0.0118,0.0047,0.8199,0.014450867052023121
1,0,1,0,0,0,0,0.0,419,0.0167,0.0095,1.3914,0.012006861063464836
1,0,0,1,0,0,0,1.0,414,0.0507,0.0097,0.3019,0.168
1,0,0,0,0,0,0,1.0,413,0.0073,0.0145,1.1138,0.006521739130434782
1,0,0,0,0,0,0,0.0,412,0.0049,0.0024,1.3447,0.0036101083032490976
1,0,0,0,0,0,0,1.0,412,0.0,0.0073,1.1529,0.0
1,0,0,0,0,0,0,0.0,409,0.0049,0.0269,1.1687,0.0041841004184100415
1,0,1,0,0,0,0,0.0,405,0.0222,0.0049,1.5358,0.014469453376205787
1,0,1,1,0,0,0,0.3333333333333333,404,0.0173,0.0173,1.4926,0.011608623548922056
1,0,0,0,0,0,0,0.0,393,0.0127,0.0025,1.2824,0.00992063492063492
1,0,0,0,0,0,0,1.0,391,0.0102,0.0051,1.1458,0.008928571428571428
1,0,0,0,0,0,0,0.0,391,0.0128,0.0,1.4552,0.008787346221441126
1,0,0,1,0,1,0,0.5,389,0.0077,0.0437,1.5835,0.00487012987012987
1,0,0,1,0,0,0,0.0,388,0.0438,0.25,1.5258,0.028716216216216218
1,0,0,1,0,0,0,0.5,387,0.0207,0.0,1.5245,0.013559322033898305
1,0,1,1,0,0,0,0.5,384,0.0703,0.0156,0.7995,0.08794788273615635
1,0,0,0,0,0,0,0.0,382,0.0052,0.178,1.5524,0.003372681281618887
1,0,0,0,0,0,0,1.0,374,0.0374,0.0214,1.1283,0.03317535545023697
1,0,0,0,0,0,0,0.0,366,0.0082,0.0027,1.2049,0.006802721088435374
1,0,0,0,0,0,0,0.5,363,0.0138,0.0165,1.1983,0.011494252873563218
1,0,0,0,0,0,0,0.5,359,0.0167,0.0808,1.532,0.01090909090909091
1,0,1,1,0,0,0,0.0,359,0.0446,0.2953,1.4067,0.031683168316831684
1,0,1,0,0,0,0,0.0,343,0.0321,0.0087,1.5598,0.020560747663551402
1,0,1,0,0,0,0,0.6666666666666666,338,0.0118,0.0148,1.6864,0.007017543859649123
1,0,0,0,0,0,0,1.0,331,0.0121,0.0,1.1057,0.01092896174863388
1,0,0,0,0,0,0,0.0,321,0.0187,0.2212,1.9097,0.009787928221859706
1,0,1,0,0,0,0,0.5,313,0.0863,0.0575,1.7764,0.048561151079136694
1,0,0,0,0,0,0,0.5,301,0.0365,0.0166,1.4618,0.025
1,0,0,1,0,0,0,0.5,297,0.0269,0.0202,2.1111,0.012759170653907496
1,0,0,0,0,0,0,0.3333333333333333,285,0.0351,0.0281,2.0246,0.01733102253032929
1,0,1,0,0,0,0,0.5,264,0.1439,0.9242,1.9621,0.07335907335907337
1,0,0,0,0,0,0,0.0,260,0.0038,0.0423,1.6192,0.0023752969121140144
1,0,0,1,0,0,0,1.0,253,0.2846,0.0949,5.1186,0.055598455598455596
1,32,1,1,0,1,0,0.0,246,6.6016,0.313,2.1301,3.099236641221374
1,0,0,1,0,0,0,0.0,227,0.022,0.0088,1.4317,0.015384615384615385
1,0,1,1,0,0,0,1.0,222,0.0045,0.0315,2.0,0.0022522522522522522
1,0,0,0,0,0,0,0.0,215,0.0372,0.0047,1.8279,0.020356234096692113
1,0,1,1,0,0,0,0.0,208,0.2212,0.2644,2.4712,0.08949416342412451
1,0,0,0,0,0,0,1.0,201,0.0,0.194,0.9652,0.0
1,0,0,0,0,0,0,1.0,197,0.0102,0.0,1.7462,0.005813953488372093
1,0,1,1,0,0,0,0.3333333333333333,189,0.037,0.0212,2.3598,0.01569506726457399
1,0,0,0,0,0,0,0.5,179,0.0223,0.0,1.8827,0.011869436201780416
1,0,0,0,0,0,0,1.0,177,0.0169,0.0056,2.4068,0.007042253521126761
1,0,1,1,0,0,0,0.0,174,0.0115,0.0517,2.8333,0.004056795131845842
1,0,0,0,0,0,0,0.0,171,0.0351,0.0585,0.7602,0.046153846153846156
1,0,0,0,0,0,0,0.0,145,0.0138,0.0069,2.2414,0.006153846153846154
1,0,1,1,0,0,0,1.0,138,0.0797,0.1594,1.8623,0.042801556420233464
1,0,0,1,0,0,0,0.0,137,0.0146,0.0438,2.2409,0.006514657980456026
1,0,1,0,0,0,0,1.0,136,0.0809,0.1471,1.6618,0.048672566371681415
1,0,1,1,0,0,0,1.0,136,0.0956,0.1397,2.0662,0.046263345195729534
1,0,1,1,0,0,0,1.0,136,0.1397,0.1544,1.7426,0.08016877637130802
1,0,1,0,0,0,0,1.0,136,0.1471,0.1618,1.9265,0.07633587786259542
1,0,1,1,0,0,0,0.5,136,0.1029,0.1397,1.9779,0.05204460966542751
1,0,1,1,0,0,0,1.0,136,0.0956,0.1618,1.7794,0.05371900826446281
1,0,1,1,0,0,0,1.0,136,0.0588,0.1397,1.7279,0.03404255319148936
1,0,1,1,0,0,0,1.0,136,0.0956,0.1691,1.9485,0.04905660377358491
1,0,1,0,0,0,0,1.0,136,0.0662,0.1912,1.8897,0.03501945525291829
1,0,1,1,0,0,0,1.0,136,0.0735,0.2353,1.9044,0.03861003861003861
1,0,1,0,0,0,0,1.0,135,0.0519,0.1481,1.6815,0.030837004405286344
1,0,1,1,0,0,0,1.0,136,0.1029,0.1691,1.9044,0.05405405405405406
1,0,1,0,0,0,0,1.0,136,0.0956,0.1471,1.6765,0.05701754385964912
1,0,1,1,0,0,0,1.0,136,0.1176,0.1985,2.0735,0.05673758865248227
1,0,0,0,0,0,0,1.0,136,0.0441,0.1397,1.6029,0.027522935779816515
1,0,1,1,0,0,0,1.0,136,0.1029,0.1765,1.9044,0.05405405405405406
1,0,1,1,0,0,0,0.5,136,0.0882,0.1544,1.8971,0.046511627906976744
1,0,1,1,0,0,0,1.0,136,0.0368,0.1176,1.6912,0.021739130434782608
1,0,1,1,0,0,0,1.0,136,0.0368,0.1691,1.6544,0.022222222222222223
1,0,1,1,0,0,0,1.0,135,0.0889,0.1852,1.8148,0.04897959183673469
1,0,1,1,0,0,0,1.0,136,0.0441,0.1985,1.8824,0.0234375
1,0,1,1,0,0,0,1.0,136,0.0956,0.2059,1.7721,0.05394190871369295
1,0,1,1,0,0,0,1.0,136,0.0735,0.1618,1.7353,0.0423728813559322
1,0,1,1,0,0,0,0.5,135,0.1333,0.1926,1.9704,0.06766917293233082
1,0,1,0,0,0,0,1.0,136,0.0956,0.1544,1.5956,0.059907834101382486
1,0,1,1,0,0,0,1.0,136,0.0809,0.1838,1.9191,0.0421455938697318
1,0,1,1,0,0,0,1.0,136,0.1176,0.1618,1.8309,0.0642570281124498
1,0,1,0,0,0,0,1.0,136,0.0441,0.1397,1.9265,0.022900763358778626
1,0,1,1,0,0,0,1.0,136,0.0882,0.1471,1.7353,0.05084745762711865
1,0,1,1,0,0,0,1.0,136,0.0735,0.1397,1.7574,0.04184100418410042
1,0,1,1,0,0,0,1.0,135,0.0741,0.1407,1.763,0.04201680672268908
1,0,1,1,0,0,0,1.0,136,0.0515,0.1544,1.9706,0.026119402985074626
1,0,1,1,0,0,0,1.0,135,0.0815,0.1481,1.8963,0.04296875
1,0,1,0,0,0,0,1.0,136,0.0588,0.1544,1.7794,0.03305785123966942
1,0,1,1,0,0,0,1.0,136,0.0882,0.1912,1.8971,0.046511627906976744
1,0,1,1,0,0,0,1.0,136,0.1029,0.1985,1.9191,0.05363984674329502
1,0,1,1,0,0,0,1.0,136,0.1029,0.1324,1.8088,0.056910569105691054
1,0,1,0,0,0,0,1.0,136,0.0735,0.1103,1.75,0.04201680672268908
1,0,1,1,0,0,0,1.0,136,0.0809,0.1765,1.6765,0.04824561403508772
1,0,1,1,0,0,0,1.0,136,0.1029,0.1324,1.8088,0.056910569105691054
1,0,1,0,0,0,0,0.5,136,0.0662,0.1765,1.9044,0.03474903474903475
1,0,1,1,0,0,0,1.0,134,0.0821,0.1866,1.806,0.045454545454545456
1,0,1,1,0,0,0,1.0,135,0.0667,0.1111,1.4444,0.046153846153846156
1,0,1,1,0,0,0,1.0,135,0.0815,0.1481,1.8074,0.045081967213114756
1,0,1,0,0,0,0,1.0,135,0.1111,0.1778,1.8074,0.06147540983606557
1,0,1,1,0,0,0,0.5,135,0.1407,0.1926,1.8519,0.076
1,0,1,0,0,0,0,0.5,135,0.0667,0.1556,1.8889,0.03529411764705882
1,0,1,1,0,0,0,1.0,134,0.097,0.1418,1.6418,0.05909090909090909
1,0,1,1,0,0,0,1.0,135,0.0593,0.1778,1.8593,0.03187250996015936
1,0,1,1,0,0,0,1.0,135,0.0815,0.1259,1.8222,0.044715447154471545
1,0,1,1,0,0,0,0.5,135,0.0815,0.1481,1.7481,0.046610169491525424
1,0,1,0,0,0,0,0.5,135,0.0815,0.1111,1.7481,0.046610169491525424
1,0,1,1,0,0,0,1.0,135,0.1037,0.1556,1.8741,0.05533596837944664
1,0,1,1,0,0,0,1.0,135,0.0963,0.1778,2.0,0.04814814814814815
1,0,1,0,0,0,0,1.0,135,0.0963,0.1481,1.763,0.0546218487394958
1,0,1,1,0,0,0,1.0,135,0.1556,0.1926,2.1778,0.07142857142857142
1,0,1,1,0,0,0,1.0,135,0.0889,0.1778,1.9259,0.046153846153846156
1,0,1,1,0,0,0,1.0,135,0.0444,0.1926,1.9481,0.022813688212927757
1,0,1,1,0,0,0,1.0,135,0.0519,0.1259,1.7926,0.028925619834710745
1,0,1,1,0,0,0,1.0,135,0.1111,0.163,1.9259,0.057692307692307696
1,0,1,0,0,0,0,1.0,135,0.0963,0.1481,1.7704,0.05439330543933055
1,0,1,1,0,0,0,0.5,135,0.1333,0.1407,1.8889,0.07058823529411765
1,0,1,1,0,0,0,1.0,135,0.1185,0.163,1.7926,0.06611570247933884
1,0,1,1,0,0,0,1.0,135,0.1037,0.1481,1.9481,0.053231939163498096
1,0,1,1,0,0,0,1.0,135,0.0741,0.1704,1.8074,0.040983606557377046
1,0,1,1,0,0,0,0.5,135,0.0889,0.163,1.6741,0.05309734513274336
1,0,1,1,0,0,0,1.0,135,0.0667,0.1481,1.637,0.04072398190045249
1,0,1,1,0,0,0,1.0,135,0.1185,0.163,1.837,0.06451612903225806
1,0,1,1,0,0,0,1.0,135,0.1037,0.2222,1.8444,0.05622489959839357
1,0,1,1,0,0,0,1.0,134,0.1119,0.1493,1.8209,0.06147540983606557
1,0,1,1,0,0,0,0.5,135,0.0741,0.1704,1.7037,0.043478260869565216
1,0,1,1,0,0,0,0.5,135,0.1037,0.1852,1.8222,0.056910569105691054
1,0,1,1,0,0,0,1.0,135,0.0667,0.1704,1.6444,0.04054054054054054
1,0,1,1,0,0,0,1.0,135,0.0815,0.1778,1.8148,0.044897959183673466
1,0,1,1,0,0,0,1.0,135,0.0815,0.1778,1.9037,0.042801556420233464
1,0,0,1,0,0,0,1.0,135,0.1185,0.1704,1.8815,0.06299212598425197
1,0,1,1,0,0,0,1.0,135,0.0593,0.163,1.7926,0.03305785123966942
1,0,1,1,0,0,0,1.0,134,0.1045,0.1343,1.9254,0.05426356589147287
1,0,1,1,0,0,0,1.0,135,0.0815,0.2,1.7259,0.04721030042918455
1,0,1,1,0,0,0,1.0,135,0.0963,0.1704,1.8593,0.05179282868525897
1,0,1,1,0,0,0,1.0,135,0.0963,0.1185,1.7778,0.05416666666666667
1,0,1,1,0,0,0,1.0,135,0.0815,0.1185,1.9704,0.041353383458646614
1,0,1,0,0,0,0,1.0,135,0.0963,0.2148,1.8222,0.052845528455284556
1,0,1,1,0,0,0,1.0,135,0.0889,0.1778,1.7037,0.05217391304347826
1,0,1,1,0,0,0,1.0,135,0.1185,0.1407,1.8296,0.06477732793522267
1,0,1,1,0,0,0,1.0,135,0.0889,0.1778,1.7259,0.05150214592274678
1,0,1,1,0,0,0,1.0,135,0.0741,0.1778,1.9407,0.03816793893129771
1,0,1,1,0,0,0,1.0,135,0.1037,0.1481,1.6296,0.06363636363636363
1,0,1,1,0,0,0,1.0,135,0.0741,0.1185,1.6593,0.044642857142857144
1,0,1,1,0,0,0,1.0,134,0.1194,0.194,2.0672,0.05776173285198556
1,0,1,0,0,0,0,0.5,135,0.1407,0.2,1.837,0.07661290322580645
1,0,1,1,0,0,0,1.0,135,0.1037,0.1185,1.7481,0.059322033898305086
1,0,1,1,0,0,0,0.5,135,0.0815,0.1185,1.9259,0.04230769230769231
1,0,1,1,0,0,0,1.0,135,0.1111,0.0963,1.6889,0.06578947368421052
1,0,1,1,0,0,0,1.0,134,0.0746,0.1642,1.8433,0.04048582995951417
1,0,1,1,0,0,0,1.0,134,0.0896,0.1866,1.9403,0.046153846153846156
1,0,1,1,0,0,0,1.0,135,0.0889,0.1556,1.8444,0.04819277108433735
1,0,1,1,0,0,0,1.0,135,0.037,0.1333,1.7185,0.021551724137931036
1,0,1,1,0,0,0,1.0,135,0.1111,0.1333,1.9111,0.05813953488372093
1,0,1,1,0,0,0,0.5,135,0.1111,0.1481,1.6519,0.06726457399103139
1,0,1,1,0,0,0,0.5,135,0.0889,0.1926,1.8741,0.04743083003952569
1,0,1,1,0,0,0,1.0,135,0.0741,0.1704,1.9852,0.03731343283582089
1,0,1,1,0,0,0,1.0,135,0.0,0.0,0.0,
1,0,1,1,0,0,0,1.0,135,0.0963,0.2,1.5926,0.06046511627906977
1,0,1,1,0,0,0,1.0,134,0.0821,0.1418,2.0075,0.040892193308550186
1,0,1,1,0,0,0,0.5,135,0.0963,0.1333,1.9259,0.05
1,0,1,1,0,0,0,1.0,135,0.0519,0.1185,1.7704,0.029288702928870293
1,0,1,1,0,0,0,1.0,135,0.1259,0.163,1.7333,0.07264957264957266
1,0,1,1,0,0,0,1.0,135,0.0741,0.1926,1.9778,0.03745318352059925
1,0,1,1,0,0,0,1.0,135,0.0815,0.1926,1.9407,0.04198473282442748
1,0,1,1,0,0,0,1.0,135,0.0963,0.1704,2.0741,0.04642857142857143
1,0,1,1,0,0,0,1.0,134,0.0896,0.1567,1.8582,0.04819277108433735
1,0,1,0,0,0,0,1.0,135,0.0593,0.1778,1.7481,0.03389830508474576
1,0,1,1,0,0,0,1.0,135,0.0889,0.1481,1.8222,0.04878048780487805
1,0,1,1,0,0,0,1.0,134,0.0448,0.1194,1.791,0.025
1,0,1,1,0,0,0,1.0,135,0.0519,0.2,1.8074,0.028688524590163935
1,0,1,1,0,0,0,0.5,135,0.0593,0.1333,1.7185,0.034482758620689655
1,0,1,1,0,0,0,1.0,134,0.1119,0.1791,1.6194,0.06912442396313365
1,0,1,1,0,0,0,1.0,134,0.0746,0.1418,1.8881,0.039525691699604744
1,0,1,0,0,0,0,1.0,135,0.1407,0.1778,1.8148,0.07755102040816327
1,0,1,1,0,0,0,1.0,135,0.0889,0.1259,1.8963,0.046875
1,0,1,0,0,0,0,1.0,134,0.097,0.1642,1.9627,0.049429657794676805
1,0,1,1,0,0,0,0.5,135,0.1037,0.1556,1.7704,0.058577405857740586
1,0,1,0,0,0,0,1.0,135,0.0593,0.1556,1.8593,0.03187250996015936
1,0,1,1,0,0,0,1.0,135,0.0593,0.1407,1.563,0.037914691943127965
1,0,1,0,0,0,0,1.0,134,0.1194,0.1493,1.9925,0.0599250936329588
1,0,1,1,0,0,0,1.0,135,0.1333,0.1778,1.8,0.07407407407407407
1,0,1,1,0,0,0,1.0,135,0.0889,0.1556,1.7111,0.05194805194805195
1,0,1,1,0,0,0,1.0,135,0.0593,0.1407,1.5333,0.03864734299516908
1,0,1,0,0,0,0,1.0,134,0.0746,0.1493,1.7239,0.04329004329004329
1,0,1,1,0,0,0,1.0,135,0.163,0.1259,2.0667,0.07885304659498207
1,0,1,1,0,0,0,1.0,135,0.0296,0.2074,1.6667,0.017777777777777778
1,0,1,1,0,0,0,1.0,135,0.1259,0.1704,1.7778,0.07083333333333333
1,0,1,1,0,0,0,0.5,135,0.1037,0.1407,1.7259,0.060085836909871244
1,0,1,0,0,0,0,1.0,135,0.0593,0.1852,1.9111,0.031007751937984496
1,0,1,1,0,0,0,1.0,135,0.0741,0.1407,1.6889,0.043859649122807015
1,0,1,1,0,0,0,0.5,135,0.1185,0.163,1.9481,0.060836501901140684
1,0,1,1,0,0,0,1.0,135,0.1111,0.1259,1.9111,0.05813953488372093
1,0,1,0,0,0,0,1.0,135,0.1111,0.1556,1.8444,0.060240963855421686
1,0,1,1,0,0,0,1.0,135,0.0741,0.1926,1.8222,0.04065040650406504
1,0,1,1,0,0,0,0.5,135,0.0963,0.1704,1.6296,0.05909090909090909
1,0,1,0,0,0,0,0.5,135,0.1111,0.2222,1.9778,0.056179775280898875
1,0,1,0,0,0,0,1.0,135,0.0667,0.1556,2.0593,0.03237410071942446
1,0,1,1,0,0,0,1.0,135,0.0963,0.2296,1.8889,0.050980392156862744
1,0,1,0,0,0,0,1.0,135,0.0889,0.1778,1.8815,0.047244094488188976
1,0,1,1,0,0,0,1.0,135,0.0593,0.163,1.763,0.03361344537815126
1,0,1,1,0,0,0,1.0,135,0.0963,0.1407,1.8222,0.052845528455284556
1,0,1,0,0,0,0,1.0,135,0.1111,0.1333,1.8074,0.06147540983606557
1,0,1,1,0,0,0,1.0,135,0.0815,0.163,1.7481,0.046610169491525424
1,0,1,1,0,0,0,1.0,135,0.0593,0.2074,1.9852,0.029850746268656716
1,0,1,1,0,0,0,1.0,135,0.0667,0.237,2.0074,0.033210332103321034
1,0,1,0,0,0,0,1.0,135,0.0815,0.163,1.7704,0.04602510460251046
1,0,1,0,0,0,0,1.0,135,0.0667,0.1481,1.7852,0.03734439834024896
1,0,1,1,0,0,0,1.0,135,0.1037,0.1185,1.8444,0.05622489959839357
1,0,1,1,0,0,0,0.0,135,0.1185,0.1185,1.6889,0.07017543859649122
1,0,1,1,0,0,0,1.0,135,0.0741,0.1259,1.8593,0.0398406374501992
1,0,1,1,0,0,0,1.0,135,0.0815,0.2074,2.0296,0.040145985401459854
1,0,1,0,0,0,0,1.0,135,0.0667,0.1778,1.8296,0.03643724696356275
1,0,1,1,0,0,0,1.0,135,0.0963,0.2148,1.9333,0.04980842911877394
1,0,1,1,0,0,0,1.0,134,0.0821,0.1269,1.6716,0.049107142857142856
1,0,1,1,0,0,0,1.0,135,0.0741,0.1333,1.6444,0.04504504504504504
1,0,1,1,0,0,0,1.0,135,0.0889,0.1704,1.8222,0.04878048780487805
1,0,1,1,0,0,0,1.0,135,0.0519,0.1704,1.6519,0.03139013452914798
1,0,1,1,0,0,0,1.0,135,0.0741,0.1259,1.8444,0.040160642570281124
1,0,1,1,0,0,0,1.0,135,0.0889,0.163,1.7111,0.05194805194805195
1,0,1,1,0,0,0,1.0,135,0.0963,0.1778,1.6963,0.056768558951965066
1,0,1,1,0,0,0,1.0,135,0.0667,0.1259,1.8296,0.03643724696356275
1,0,0,0,0,0,0,1.0,135,0.1037,0.163,2.0444,0.050724637681159424
1,0,1,1,0,0,0,1.0,135,0.0593,0.1333,1.7556,0.03375527426160337
1,0,1,1,0,0,0,1.0,135,0.0741,0.1407,1.6519,0.04484304932735426
1,0,1,1,0,0,0,0.5,135,0.1037,0.1778,2.0296,0.051094890510948905
1,0,1,0,0,0,0,1.0,135,0.0963,0.1556,1.6667,0.057777777777777775
1,0,1,1,0,0,0,1.0,135,0.0815,0.1185,1.4963,0.054455445544554455
1,0,1,1,0,0,0,1.0,134,0.0896,0.1567,1.8731,0.04780876494023904
1,0,1,1,0,0,0,1.0,135,0.1185,0.163,1.8444,0.0642570281124498
1,0,1,1,0,0,0,1.0,134,0.097,0.1866,1.9627,0.049429657794676805
1,0,1,1,0,0,0,1.0,135,0.0815,0.1407,1.7185,0.04741379310344827
1,0,1,1,0,0,0,1.0,135,0.0741,0.1926,1.5481,0.04784688995215311
1,0,1,1,0,0,0,1.0,135,0.0815,0.1333,1.763,0.046218487394957986
1,0,1,1,0,0,0,1.0,134,0.0672,0.1493,1.5821,0.04245283018867924
1,0,1,1,0,0,0,1.0,135,0.0963,0.1926,1.9259,0.05
1,0,1,1,0,0,0,1.0,135,0.0519,0.1259,1.837,0.028225806451612902
1,0,1,0,0,0,0,1.0,135,0.0593,0.2593,1.9407,0.030534351145038167
1,0,1,0,0,0,0,1.0,134,0.0746,0.1567,1.6716,0.044642857142857144
1,0,1,0,0,0,0,1.0,135,0.0889,0.1556,1.8667,0.047619047619047616
1,0,1,1,0,0,0,1.0,135,0.1037,0.1556,1.6741,0.061946902654867256
1,0,1,1,0,0,0,1.0,135,0.1111,0.163,1.7704,0.06276150627615062
1,0,1,1,0,0,0,1.0,135,0.0815,0.1704,1.8963,0.04296875
1,0,1,1,0,0,0,1.0,135,0.0222,0.1778,1.9926,0.011152416356877323
1,0,1,1,0,0,0,1.0,135,0.0815,0.1778,1.963,0.04150943396226415
1,0,1,0,0,0,0,1.0,135,0.0667,0.1259,1.4963,0.04455445544554455
1,0,1,1,0,0,0,0.5,135,0.037,0.1259,1.9852,0.018656716417910446
1,0,1,1,0,0,0,1.0,135,0.037,0.1704,1.8148,0.02040816326530612
1,0,1,1,0,0,0,1.0,135,0.1481,0.1556,1.7778,0.08333333333333333
1,0,1,0,0,0,0,0.5,134,0.097,0.1269,1.7985,0.05394190871369295
1,0,1,1,0,0,0,1.0,135,0.0889,0.1704,1.9556,0.045454545454545456
